Model,FPR,TPR,AUC
LightGBM V2,0.0040694890910334455,0.06958904109589041,0.8404323189982257
LightGBM V2,0.00408658778469325,0.06958904109589041,0.8404323189982257
LightGBM V2,0.00408658778469325,0.0697716894977169,0.8404323189982257
LightGBM V2,0.004120785172012858,0.0697716894977169,0.8404323189982257
LightGBM V2,0.004120785172012858,0.06995433789954338,0.8404323189982257
LightGBM V2,0.004137883865672662,0.06995433789954338,0.8404323189982257
LightGBM V2,0.004137883865672662,0.07031963470319634,0.8404323189982257
LightGBM V2,0.004154982559332467,0.07031963470319634,0.8404323189982257
LightGBM V2,0.004154982559332467,0.07068493150684932,0.8404323189982257
LightGBM V2,0.004223377333971685,0.07068493150684932,0.8404323189982257
LightGBM V2,0.004223377333971685,0.07105022831050228,0.8404323189982257
LightGBM V2,0.004257574721291293,0.07105022831050228,0.8404323189982257
LightGBM V2,0.004257574721291293,0.07141552511415525,0.8404323189982257
LightGBM V2,0.0042746734149510975,0.07141552511415525,0.8404323189982257
LightGBM V2,0.0042746734149510975,0.07159817351598173,0.8404323189982257
LightGBM V2,0.0042917721086109025,0.07159817351598173,0.8404323189982257
LightGBM V2,0.0042917721086109025,0.07232876712328767,0.8404323189982257
LightGBM V2,0.004308870802270707,0.07232876712328767,0.8404323189982257
LightGBM V2,0.004308870802270707,0.07251141552511416,0.8404323189982257
LightGBM V2,0.004360166883250119,0.07251141552511416,0.8404323189982257
LightGBM V2,0.004360166883250119,0.0730593607305936,0.8404323189982257
LightGBM V2,0.004377265576909924,0.0730593607305936,0.8404323189982257
LightGBM V2,0.004377265576909924,0.07342465753424658,0.8404323189982257
LightGBM V2,0.0043943642705697285,0.07342465753424658,0.8404323189982257
LightGBM V2,0.0043943642705697285,0.07360730593607306,0.8404323189982257
LightGBM V2,0.004411462964229533,0.07360730593607306,0.8404323189982257
